team__displayName,team__abbrName,team__logoId,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,rushTotalAtt,rushTotalBrokenTackles,rushTotalFum,rushTotalLongest,rushTotalTDs,rushTotal20PlusYds,rushTotalYdsAfterContact,rushTotalYds,rushAvgYdsAfterContact,rushAvgYdsPerAtt,rushAvgYdsPerGame
49ers,SF,14,WR,551029860,Brian Mack,0,0,10355,8,7,79.70,4,8,2,13,0,0,5,23,0.71,5.75,2.80
49ers,SF,14,QB,551028207,Asaad Worthy,1,0,3403,1,5,10.50,20,1,0,6,1,0,1,45,0.20,2.25,3.42
49ers,SF,14,WR,551029834,Michael Gomez,1,0,3963,0,9,72.30,2,19,1,13,0,0,2,19,0.22,9.50,0.41
49ers,SF,14,WR,551029847,Terrelle Foster,1,0,3402,88,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
49ers,SF,14,HB,551027281,Ben Autry,2,0,3810,30,12,103.60,74,26,2,27,2,2,50,264,4.17,3.57,11.98
49ers,SF,14,TE,551027259,Brandon Clayton,2,0,10315,82,1,2.10,0,1,0,0,0,0,0,0,0.00,0.00,0.00
49ers,SF,14,WR,551029798,DeMarcus Logan,2,0,3571,89,6,14.30,1,9,2,0,0,0,0,0,0.00,0.00,0.00
49ers,SF,14,HB,551029422,Kashawn Winter,2,0,3761,26,1,0.20,1,0,0,2,0,0,0,2,0.00,2.00,0.33
49ers,SF,14,HB,551029468,Sione Vaki,3,0,10277,33,9,36.40,27,5,0,32,3,1,14,98,1.56,3.63,6.31
49ers,SF,14,QB,551029745,Bryce Young,4,0,2638,4,5,24.60,6,2,1,22,1,1,7,38,1.40,6.33,4.81
49ers,SF,14,TE,551028325,Isaiah Likely,5,0,1807,80,1,2.50,0,1,0,0,0,0,0,0,0.00,0.00,0.00
49ers,SF,14,TE,551027522,Jake Ferguson,5,0,1577,84,7,50.40,0,12,0,0,0,0,0,0,0.00,0.00,0.00
49ers,SF,14,WR,551029630,Jameson Williams,5,6,2033,9,11,157.80,2,26,1,2,0,0,5,4,0.45,2.00,0.36
Bears,CHI,0,WR,551029866,Bryan Andrews,0,0,3718,15,6,16.40,0,6,2,0,0,0,0,0,0.00,0.00,0.00
Bears,CHI,0,TE,551028728,Nathan Blankenship,0,0,10317,11,2,6.00,1,1,0,0,1,0,1,0,0.50,0.00,0.00
Bears,CHI,0,HB,551028451,Nathan Fulton,0,0,3970,34,13,42.60,29,18,3,20,1,1,20,107,1.54,3.69,7.64
Bears,CHI,0,HB,551028424,Edward Cooper,2,6,3842,2,13,111.50,125,19,2,56,10,2,112,525,8.62,4.20,31.08
Bears,CHI,0,WR,551029674,Roman Wilson,3,0,10303,10,5,55.30,0,7,0,0,0,0,0,0,0.00,0.00,0.00
Bears,CHI,0,QB,551029279,C.J. Stroud,4,0,2417,7,12,56.48,34,4,5,14,0,0,22,130,1.83,3.82,10.26
Bears,CHI,0,TE,551027870,Elijah Higgins,4,0,2209,84,3,42.60,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Bears,CHI,0,TE,551028640,Luke Musgrave,4,0,3364,88,7,114.50,0,14,0,0,0,0,0,0,0.00,0.00,0.00
Bears,CHI,0,WR,551029666,Garrett Wilson,5,0,2040,5,8,35.70,2,11,0,8,0,0,2,6,0.25,3.00,1.18
Bears,CHI,0,WR,551028836,George Pickens,5,5,1888,14,7,35.20,1,10,0,7,0,0,1,7,0.14,7.00,0.70
Bengals,CIN,1,TE,551026883,Howie Gabriel,1,0,4203,84,1,2.80,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,HB,551027537,Jahlil Johnson,1,0,4222,16,13,34.40,37,10,0,43,1,1,25,165,1.92,4.46,10.28
Bengals,CIN,1,WR,551029836,Marques Dailey,1,0,3755,87,2,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,QB,551028650,Frank Altman,2,0,4089,3,13,60.16,48,5,1,19,4,0,6,216,0.46,4.50,15.46
Bengals,CIN,1,TE,551028946,Tip Reiman,3,0,10225,81,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,WR,551029716,Xavier Worthy,3,0,10305,1,5,24.30,0,6,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,TE,551029270,Brenton Strange,4,0,2415,88,1,-2.80,1,3,1,0,0,0,0,-8,0.00,-8.00,-0.89
Bengals,CIN,1,WR,551027973,Jalin Hyatt,4,0,2219,13,2,0.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,HB,551027144,Zach Charbonnet,4,3,1919,26,2,1.30,2,0,0,1,0,0,3,-1,1.50,-0.50,-0.20
Bengals,CIN,1,HB,551029539,Jaylen Warren,5,0,2012,27,13,47.20,117,12,1,27,5,1,114,437,8.77,3.74,31.57
Bengals,CIN,1,FB,551027981,Alec Ingold,8,0,9514,47,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bengals,CIN,1,WR,551028080,Diontae Johnson,8,0,9529,14,6,49.90,2,10,0,6,0,0,1,5,0.17,2.50,0.04
Bengals,CIN,1,WR,551028226,Christian Kirk,9,7,8963,89,5,12.10,3,2,1,3,0,0,0,-1,0.00,-0.33,-0.42
Bills,BUF,2,TE,551026965,Gabe Burrell,0,0,3763,83,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,FB,551029532,James Stewart,0,0,3410,45,2,3.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,WR,551029878,Juan Harris,0,0,3378,89,4,35.40,1,3,0,2,0,0,0,2,0.00,2.00,0.13
Bills,BUF,2,TE,551029479,Clayton Myers,1,0,3810,4,6,37.90,0,7,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,HB,551027296,C.J. Doolittle,2,0,4067,29,8,19.00,15,7,0,15,1,0,51,62,6.38,4.13,4.45
Bills,BUF,2,WR,551029803,Joe Brooks,2,0,3760,87,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,TE,551027267,Devin Culp,3,0,10047,82,1,11.40,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,HB,551029729,Jaylen Wright,3,0,10306,25,13,123.12,223,64,6,83,10,11,381,1267,29.31,5.68,99.46
Bills,BUF,2,QB,551029425,Jordan Travis,3,0,10269,6,1,16.80,2,0,0,0,0,0,0,-2,0.00,-1.00,-1.00
Bills,BUF,2,FB,551027686,Tylan Grable,3,0,10087,40,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,WR,551029209,Jaxon Smith-Njigba,4,0,2401,84,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,WR,551028936,Jayden Reed,4,0,2365,85,1,32.20,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,QB,551027404,Max Duggan,4,0,2118,8,9,11.80,18,1,1,12,0,0,21,87,2.33,4.83,7.99
Bills,BUF,2,WR,551029386,Tyquan Thornton,5,6,1985,88,2,8.10,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Bills,BUF,2,WR,551029085,Anthony Schwartz,6,0,1363,86,3,21.20,1,2,0,9,0,0,1,9,0.33,9.00,0.88
Broncos,DEN,3,TE,551027908,Cory Foster,0,6,3404,80,6,25.10,0,9,1,0,0,0,0,0,0.00,0.00,0.00
Broncos,DEN,3,WR,551029876,Taj Banyard,0,0,3926,88,1,-2.00,0,0,1,0,0,0,0,0,0.00,0.00,0.00
Broncos,DEN,3,HB,551027947,Eric Smith,2,7,3939,21,7,25.70,64,13,0,12,0,0,69,241,9.86,3.77,26.47
Broncos,DEN,3,HB,551026999,Jonathon Brooks,3,0,10022,24,8,40.50,67,12,2,18,0,0,65,254,8.13,3.79,25.99
Broncos,DEN,3,WR,551028455,Ladd McConkey,3,0,10169,15,12,176.20,8,18,1,12,0,0,4,34,0.33,4.25,3.21
Broncos,DEN,3,WR,551027388,Demario Douglas,4,0,3083,84,1,-2.00,0,1,1,0,0,0,0,0,0.00,0.00,0.00
Broncos,DEN,3,WR,551028936,Jayden Reed,4,0,2365,85,3,-2.00,0,2,1,0,0,0,0,0,0.00,0.00,0.00
Broncos,DEN,3,WR,551026704,Jordan Addison,4,0,813,3,4,37.00,0,7,1,0,0,0,0,0,0.00,0.00,0.00
Broncos,DEN,3,HB,551029224,Tyjae Spears,4,0,2405,2,6,25.50,23,1,0,9,4,0,5,77,0.83,3.35,8.11
Broncos,DEN,3,QB,551028285,Trevor Lawrence,6,0,1372,16,13,107.28,54,0,2,43,9,2,5,214,0.38,3.96,15.65
Broncos,DEN,3,TE,551028089,Juwan Johnson,7,0,399,81,3,13.60,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,QB,551028780,Tavon Pleasant,0,0,10329,15,13,147.56,90,5,1,22,13,4,55,409,4.23,4.54,28.17
Browns,CLE,4,TE,551029717,Anthony Buckhalter,2,0,3939,83,4,9.10,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,HB,551026789,Antwaun Moore,2,0,3711,4,12,93.40,99,25,0,19,3,0,178,497,14.83,5.02,30.52
Browns,CLE,4,WR,551029820,Devin Wilkerson,2,0,3373,86,3,5.40,0,4,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,FB,551028645,Rashaud McCray,2,0,3347,40,9,15.90,8,10,0,16,1,0,12,37,1.33,4.62,1.96
Browns,CLE,4,WR,551029512,Devontez Walker,3,0,10281,82,6,7.60,0,8,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,WR,551028769,Trey Palmer,4,0,2608,10,3,2.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,WR,551028344,Drake London,5,0,1813,5,8,89.20,2,16,2,7,0,0,3,6,0.38,3.00,0.77
Browns,CLE,4,HB,551027551,Jerome Ford,5,0,1604,34,10,54.90,53,12,0,20,4,1,74,218,7.40,4.11,24.41
Browns,CLE,4,TE,551027664,Dallas Goedert,9,0,8901,88,1,34.90,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Browns,CLE,4,WR,551027226,Amari Cooper,12,0,7060,89,2,8.90,0,1,1,0,0,0,0,0,0.00,0.00,0.00
Buccaneers,TB,5,HB,551027672,Taylor Gamble,0,0,10354,21,10,55.00,53,7,0,32,6,3,80,232,8.00,4.38,19.79
Buccaneers,TB,5,HB,551029151,Victor Johnson,1,0,4084,11,6,21.80,56,11,1,38,3,4,56,277,9.33,4.95,59.10
Buccaneers,TB,5,WR,551029802,Dave Elam,2,0,3765,80,2,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Buccaneers,TB,5,HB,551026730,Braelon Allen,3,0,9996,19,9,35.60,82,15,0,19,4,0,79,281,8.78,3.43,26.15
Buccaneers,TB,5,WR,551027068,Jermaine Burton,3,0,10026,14,1,2.10,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Buccaneers,TB,5,WR,551027654,Xavier Gipson,4,0,0,17,3,0.00,0,3,0,0,0,0,0,0,0.00,0.00,0.00
Buccaneers,TB,5,WR,551029399,Jalen Tolbert,5,0,1987,18,3,46.20,1,3,0,2,0,0,1,2,0.33,2.00,0.21
Buccaneers,TB,5,WR,551028767,Joshua Palmer,6,0,1248,15,7,45.20,1,8,0,6,0,0,0,6,0.00,6.00,0.07
Buccaneers,TB,5,HB,551029249,Rhamondre Stevenson,6,0,1146,38,7,7.00,16,2,0,8,1,0,11,33,1.57,2.06,1.49
Buccaneers,TB,5,HB,551027365,A.J. Dillon,7,0,716,47,2,0.20,2,0,0,2,0,0,1,2,0.50,1.00,0.09
Buccaneers,TB,5,WR,551028261,CeeDee Lamb,7,0,418,8,5,53.90,1,11,0,0,0,0,1,-1,0.20,-1.00,-0.11
Buccaneers,TB,5,QB,551029303,Tua Tagovailoa,7,0,600,1,9,27.32,35,1,0,9,1,0,1,109,0.11,3.11,3.09
Buccaneers,TB,5,TE,551027499,Noah Fant,8,0,9452,16,1,1.20,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Buccaneers,TB,5,TE,551027468,Evan Engram,10,0,8545,3,8,45.30,0,10,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,TE,551028445,Mark Hainz,0,0,4204,81,4,9.80,4,1,0,5,1,0,3,10,0.75,2.50,0.71
Cardinals,ARI,6,HB,551028435,Ruben Stockton,0,0,3810,21,12,41.30,63,6,0,34,2,2,66,315,5.50,5.00,21.48
Cardinals,ARI,6,QB,551028203,Justin Espinosa,2,0,3938,15,8,50.76,19,1,1,9,2,0,1,69,0.13,3.63,4.12
Cardinals,ARI,6,TE,551029148,Ben Sinnott,3,0,10247,82,7,60.90,0,9,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,WR,551026819,Javon Baker,3,0,10004,80,9,98.20,4,12,0,7,0,0,3,6,0.33,1.50,0.35
Cardinals,ARI,6,WR,551028962,Rashee Rice,4,0,2366,85,10,82.90,7,10,0,8,0,0,2,34,0.20,4.86,1.92
Cardinals,ARI,6,WR,551029436,Tre Tucker,4,0,2436,88,8,49.20,3,7,0,6,1,0,0,13,0.00,4.33,0.53
Cardinals,ARI,6,TE,551026882,Daniel Bellinger,5,0,1168,44,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Cardinals,ARI,6,HB,551028412,Jordan Mason,5,0,4679,23,7,6.70,10,4,1,8,3,0,1,42,0.14,4.20,1.45
Cardinals,ARI,6,HB,551027942,Chuba Hubbard,6,0,1234,37,12,98.40,123,22,3,33,5,2,158,538,13.17,4.37,44.49
Cardinals,ARI,6,WR,551029551,Quez Watkins,7,0,651,89,3,18.70,1,3,1,1,0,0,3,1,1.00,1.00,0.28
Cardinals,ARI,6,QB,551028876,Dak Prescott,11,0,8179,5,5,0.00,6,0,0,5,0,0,4,0,0.80,0.00,-0.24
Chargers,LAC,7,HB,551028860,Sheldon DeVoe,0,0,10340,44,1,0.00,1,0,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,WR,551029070,Terrence Garrett,1,0,3350,14,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,WR,551029815,Derek Stamper,2,0,3660,3,2,6.60,0,3,1,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,QB,551027155,Max Williams,2,0,3673,6,4,-0.90,9,0,0,0,0,0,0,-9,0.00,-1.00,-0.96
Chargers,LAC,7,WR,551029821,Sterling Coates,2,0,10353,2,1,6.30,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,QB,551028545,Joe Milton III,3,0,10180,1,11,60.60,41,5,1,10,4,0,3,136,0.27,3.32,8.82
Chargers,LAC,7,WR,551028648,Malik Nabers,3,0,10192,10,4,37.80,4,2,1,14,0,0,8,23,2.00,5.75,1.69
Chargers,LAC,7,WR,551027795,Marvin Harrison Jr,3,0,10102,18,2,13.50,2,0,0,7,0,0,0,10,0.00,5.00,4.22
Chargers,LAC,7,HB,551026890,Trey Benson,3,0,10011,33,13,68.50,153,42,0,73,12,3,240,756,18.46,4.94,57.91
Chargers,LAC,7,WR,551028302,Xavier Legette,3,0,10156,17,2,17.70,1,6,1,14,0,0,4,14,2.00,14.00,2.80
Chargers,LAC,7,HB,551028024,Josh Jacobs,8,0,9520,8,12,49.80,32,6,0,97,2,1,102,225,8.50,7.03,12.70
Chargers,LAC,7,WR,551027025,Marquise Brown,8,4,9402,13,1,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,TE,551028681,David Njoku,10,0,8674,85,6,41.80,0,10,0,0,0,0,0,0,0.00,0.00,0.00
Chargers,LAC,7,HB,551028561,Joe Mixon,10,9,9241,23,5,7.00,5,2,0,28,0,1,10,56,2.00,11.20,3.54
Chiefs,KC,8,FB,551028661,Anthony Ruiz,0,0,3377,21,7,17.00,16,2,0,11,2,0,15,37,2.14,2.31,2.40
Chiefs,KC,8,WR,551029835,Calvin Johnson,1,0,3764,13,3,0.00,0,5,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,HB,551028145,Kevin Aldridge,1,0,3809,22,9,18.90,31,8,0,31,3,3,44,134,4.89,4.32,10.92
Chiefs,KC,8,TE,551028902,Zach Tramer,1,0,10317,89,2,0.00,0,2,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,WR,551029801,Andrew Springs,2,0,4202,81,2,5.00,0,1,2,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,QB,551029686,Jason Devlin,2,0,3360,5,1,0.00,1,0,0,0,0,0,1,0,1.00,0.00,0.00
Chiefs,KC,8,TE,551027400,Levi Altman,2,0,10317,45,6,65.40,0,7,0,0,0,0,0,0,0.00,0.00,0.00
Chiefs,KC,8,WR,551027393,Josh Downs,4,0,2117,1,5,24.90,3,7,1,7,0,0,0,15,0.00,5.00,1.88
Chiefs,KC,8,WR,551029671,Michael Wilson,4,0,2480,14,3,34.20,1,3,2,3,0,0,0,3,0.00,3.00,0.20
Chiefs,KC,8,HB,551029593,Rachaad White,5,0,2028,4,12,81.90,148,21,2,38,4,1,87,520,7.25,3.51,51.78
Chiefs,KC,8,HB,551027326,Tyrion Davis-Price,5,6,1328,35,3,8.40,10,8,0,27,0,2,42,84,14.00,8.40,3.50
Chiefs,KC,8,QB,551028130,Daniel Jones,8,0,9537,8,13,50.90,43,3,1,31,2,1,18,135,1.38,3.14,13.04
Chiefs,KC,8,QB,551027374,Joshua Dobbs,10,0,8533,15,1,3.10,6,0,0,7,0,0,0,31,0.00,5.17,3.88
Colts,IND,9,WR,551029870,Malik Clemens,0,0,4082,17,7,42.50,4,7,1,5,0,0,0,15,0.00,3.75,1.58
Colts,IND,9,HB,551027744,Ben Beckham,1,0,4082,26,8,10.40,9,8,0,8,1,0,1,30,0.13,3.33,4.93
Colts,IND,9,WR,551029845,Bruce Knight,1,0,3926,83,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Colts,IND,9,TE,551028415,Cordell Baker,1,0,4084,84,1,0.00,0,1,0,0,0,0,0,0,0.00,0.00,0.00
Colts,IND,9,HB,551026935,Courtney Cooks,1,0,3711,33,13,67.80,107,24,1,15,5,0,50,331,3.85,3.09,23.57
Colts,IND,9,FB,551029219,Alex Long,2,0,3404,46,3,0.30,1,2,0,3,0,0,0,3,0.00,3.00,0.40
